match_id,team_id,goals,possession,shots,shots_on_target,corners,fouls,yellow_cards,red_cards,expected_goals
HIST_AUT_GHA_20070324,AUT,1,0.5,12,4,4,12,1,0,1.0
HIST_QAT_IRN_20070324,QAT,0,0.5,12,4,4,12,1,0,0.0
HIST_ITA_SCO_20070328,ITA,2,0.5,12,4,4,12,1,0,2.0
HIST_COL_ECU_20070623,ECU,1,0.5,12,4,4,12,1,0,1.0
HIST_ARG_USA_20070628,USA,1,0.5,12,4,4,12,1,0,1.0
HIST_BRA_ECU_20070704,BRA,1,0.5,12,4,4,12,1,0,1.0
HIST_MEX_ARG_20070711,ARG,3,0.5,12,4,4,12,1,0,3.0
HIST_JPN_KSA_20070725,JPN,2,0.5,12,4,4,12,1,0,2.0
HIST_JPN_KSA_20070725,KSA,3,0.5,12,4,4,12,1,0,3.0
HIST_ALG_BRA_20070822,BRA,2,0.5,12,4,4,12,1,0,2.0
HIST_SWE_USA_20070822,SWE,1,0.5,12,4,4,12,1,0,1.0
HIST_AUT_JPN_20070907,JPN,0,0.5,12,4,4,12,1,0,0.0
HIST_COL_PAR_20070912,COL,1,0.5,12,4,4,12,1,0,1.0
HIST_FRA_MAR_20071116,MAR,2,0.5,12,4,4,12,1,0,2.0
HIST_RSA_CAN_20071120,RSA,2,0.5,12,4,4,12,1,0,2.0
HIST_SUI_GER_20080326,SUI,0,0.5,12,4,4,12,1,0,0.0
HIST_SUI_GER_20080326,GER,4,0.5,12,4,4,12,1,0,4.0
HIST_FRA_ECU_20080527,ECU,0,0.5,12,4,4,12,1,0,0.0
HIST_ITA_BEL_20080530,ITA,3,0.5,12,4,4,12,1,0,3.0
HIST_BRA_CAN_20080531,CAN,2,0.5,12,4,4,12,1,0,2.0
HIST_FRA_PAR_20080531,PAR,0,0.5,12,4,4,12,1,0,0.0
HIST_ESP_USA_20080604,ESP,1,0.5,12,4,4,12,1,0,1.0
HIST_NED_ITA_20080609,ITA,0,0.5,12,4,4,12,1,0,0.0
HIST_SWE_ESP_20080614,ESP,2,0.5,12,4,4,12,1,0,2.0
HIST_CAN_JAM_20080820,JAM,1,0.5,12,4,4,12,1,0,1.0
HIST_COL_ECU_20080820,COL,0,0.5,12,4,4,12,1,0,0.0
HIST_JPN_URU_20080820,URU,3,0.5,12,4,4,12,1,0,3.0
HIST_ALG_SEN_20080905,ALG,3,0.5,12,4,4,12,1,0,3.0
HIST_ARG_PAR_20080906,PAR,1,0.5,12,4,4,12,1,0,1.0
HIST_CRO_ENG_20080910,CRO,1,0.5,12,4,4,12,1,0,1.0
HIST_ARG_URU_20081011,ARG,2,0.5,12,4,4,12,1,0,2.0
HIST_JAM_MEX_20081011,JAM,1,0.5,12,4,4,12,1,0,1.0
HIST_SCO_NOR_20081011,SCO,0,0.5,12,4,4,12,1,0,0.0
HIST_JPN_UZB_20081015,UZB,1,0.5,12,4,4,12,1,0,1.0
HIST_NOR_NED_20081015,NED,1,0.5,12,4,4,12,1,0,1.0
HIST_MEX_ECU_20081112,ECU,1,0.5,12,4,4,12,1,0,1.0
HIST_COL_HAI_20090211,COL,2,0.5,12,4,4,12,1,0,2.0
HIST_POR_SWE_20090328,POR,0,0.5,12,4,4,12,1,0,0.0
HIST_ESP_TUR_20090328,TUR,0,0.5,12,4,4,12,1,0,0.0
HIST_POR_RSA_20090331,RSA,0,0.5,12,4,4,12,1,0,0.0
HIST_QAT_IRQ_20090531,QAT,1,0.5,12,4,4,12,1,0,1.0
HIST_KOR_KSA_20090610,KSA,0,0.5,12,4,4,12,1,0,0.0
HIST_RSA_IRQ_20090614,RSA,0,0.5,12,4,4,12,1,0,0.0
HIST_RSA_IRQ_20090614,IRQ,0,0.5,12,4,4,12,1,0,0.0
HIST_ENG_CRO_20090909,CRO,1,0.5,12,4,4,12,1,0,1.0
HIST_FRA_AUT_20091014,FRA,3,0.5,12,4,4,12,1,0,3.0
HIST_EGY_ALG_20091114,EGY,2,0.5,12,4,4,12,1,0,2.0
HIST_ALG_EGY_20091118,EGY,0,0.5,12,4,4,12,1,0,0.0
HIST_AUT_ESP_20091118,AUT,1,0.5,12,4,4,12,1,0,1.0
HIST_FRA_ESP_20100303,ESP,2,0.5,12,4,4,12,1,0,2.0
HIST_ARG_HAI_20100505,ARG,4,0.5,12,4,4,12,1,0,4.0
HIST_MEX_SEN_20100510,MEX,1,0.5,12,4,4,12,1,0,1.0
HIST_ITA_MEX_20100603,ITA,1,0.5,12,4,4,12,1,0,1.0
HIST_JPN_CIV_20100604,JPN,0,0.5,12,4,4,12,1,0,0.0
HIST_USA_GHA_20100626,USA,1,0.5,12,4,4,12,1,0,1.0
HIST_NED_BRA_20100702,NED,2,0.5,12,4,4,12,1,0,2.0
HIST_PAR_ESP_20100703,PAR,0,0.5,12,4,4,12,1,0,0.0
HIST_URU_NED_20100706,NED,3,0.5,12,4,4,12,1,0,3.0
HIST_KOR_IRN_20100907,IRN,1,0.5,12,4,4,12,1,0,1.0
HIST_JPN_ARG_20101008,ARG,0,0.5,12,4,4,12,1,0,0.0
HIST_KOR_JPN_20101012,JPN,0,0.5,12,4,4,12,1,0,0.0
HIST_KSA_GHA_20101117,GHA,0,0.5,12,4,4,12,1,0,0.0
HIST_SWE_GER_20101117,GER,0,0.5,12,4,4,12,1,0,0.0
HIST_QAT_KSA_20101128,KSA,1,0.5,12,4,4,12,1,0,1.0
HIST_JOR_UZB_20110102,JOR,2,0.5,12,4,4,12,1,0,2.0
HIST_AUS_IRQ_20110122,IRQ,0,0.5,12,4,4,12,1,0,0.0
HIST_UZB_KOR_20110128,KOR,3,0.5,12,4,4,12,1,0,3.0
HIST_COL_ECU_20110326,COL,2,0.5,12,4,4,12,1,0,2.0
HIST_TUR_AUT_20110329,AUT,0,0.5,12,4,4,12,1,0,0.0
HIST_USA_PAR_20110329,PAR,1,0.5,12,4,4,12,1,0,1.0
HIST_USA_CAN_20110607,USA,2,0.5,12,4,4,12,1,0,2.0
HIST_CAN_PAN_20110614,CAN,1,0.5,12,4,4,12,1,0,1.0
HIST_ARG_COL_20110706,ARG,0,0.5,12,4,4,12,1,0,0.0
HIST_PAR_ECU_20111111,ECU,1,0.5,12,4,4,12,1,0,1.0
HIST_COL_ARG_20111115,ARG,2,0.5,12,4,4,12,1,0,2.0
HIST_ENG_SWE_20111115,SWE,0,0.5,12,4,4,12,1,0,0.0
HIST_GHA_TUN_20120205,TUN,1,0.5,12,4,4,12,1,0,1.0
HIST_JPN_UZB_20120229,JPN,0,0.5,12,4,4,12,1,0,0.0
HIST_NOR_ENG_20120526,ENG,1,0.5,12,4,4,12,1,0,1.0
HIST_USA_BRA_20120530,BRA,4,0.5,12,4,4,12,1,0,4.0
HIST_PAN_JAM_20120601,PAN,2,0.5,12,4,4,12,1,0,2.0
HIST_JOR_IRQ_20120603,JOR,1,0.5,12,4,4,12,1,0,1.0
HIST_CPV_TUN_20120609,CPV,1,0.5,12,4,4,12,1,0,1.0
HIST_ECU_COL_20120610,ECU,1,0.5,12,4,4,12,1,0,1.0
HIST_ESP_ITA_20120610,ESP,1,0.5,12,4,4,12,1,0,1.0
HIST_POR_NED_20120617,NED,1,0.5,12,4,4,12,1,0,1.0
HIST_BEL_NED_20120815,NED,2,0.5,12,4,4,12,1,0,2.0
HIST_CRO_SUI_20120815,CRO,2,0.5,12,4,4,12,1,0,2.0
HIST_CRO_SUI_20120815,SUI,4,0.5,12,4,4,12,1,0,4.0
HIST_CAN_PAN_20120907,CAN,1,0.5,12,4,4,12,1,0,1.0
HIST_COL_URU_20120907,COL,4,0.5,12,4,4,12,1,0,4.0
HIST_JAM_USA_20120907,USA,1,0.5,12,4,4,12,1,0,1.0
HIST_JOR_AUS_20120911,JOR,2,0.5,12,4,4,12,1,0,2.0
HIST_SEN_CIV_20121013,CIV,2,0.5,12,4,4,12,1,0,2.0
HIST_QAT_UZB_20121016,QAT,0,0.5,12,4,4,12,1,0,0.0
HIST_AUT_CIV_20121114,AUT,0,0.5,12,4,4,12,1,0,0.0
HIST_BRA_COL_20121114,COL,1,0.5,12,4,4,12,1,0,1.0
HIST_NED_GER_20121114,NED,0,0.5,12,4,4,12,1,0,0.0
HIST_SWE_ENG_20121114,ENG,2,0.5,12,4,4,12,1,0,2.0
HIST_IRQ_JOR_20121210,IRQ,1,0.5,12,4,4,12,1,0,1.0
HIST_GHA_EGY_20130110,GHA,3,0.5,12,4,4,12,1,0,3.0
HIST_RSA_ALG_20130112,RSA,0,0.5,12,4,4,12,1,0,0.0
HIST_USA_CAN_20130129,USA,0,0.5,12,4,4,12,1,0,0.0
HIST_CRO_KOR_20130206,KOR,0,0.5,12,4,4,12,1,0,0.0
HIST_MEX_USA_20130326,USA,0,0.5,12,4,4,12,1,0,0.0
HIST_JAM_MEX_20130604,MEX,1,0.5,12,4,4,12,1,0,1.0
HIST_ESP_ITA_20130627,ITA,0,0.5,12,4,4,12,1,0,0.0
HIST_ENG_SCO_20130814,ENG,3,0.5,12,4,4,12,1,0,3.0
HIST_COL_ECU_20130906,ECU,0,0.5,12,4,4,12,1,0,0.0
HIST_GER_AUT_20130906,AUT,0,0.5,12,4,4,12,1,0,0.0
HIST_SCO_BEL_20130906,SCO,0,0.5,12,4,4,12,1,0,0.0
HIST_NOR_SUI_20130910,NOR,0,0.5,12,4,4,12,1,0,0.0
HIST_MEX_PAN_20131011,MEX,2,0.5,12,4,4,12,1,0,2.0
HIST_SWE_AUT_20131011,AUT,1,0.5,12,4,4,12,1,0,1.0
HIST_CIV_SEN_20131012,SEN,1,0.5,12,4,4,12,1,0,1.0
HIST_GHA_EGY_20131015,EGY,1,0.5,12,4,4,12,1,0,1.0
HIST_AUT_USA_20131119,USA,0,0.5,12,4,4,12,1,0,0.0
HIST_BEL_JPN_20131119,JPN,3,0.5,12,4,4,12,1,0,3.0
HIST_EGY_GHA_20131119,GHA,1,0.5,12,4,4,12,1,0,1.0
HIST_TUR_SWE_20140305,TUR,2,0.5,12,4,4,12,1,0,2.0
HIST_BRA_PAN_20140603,PAN,0,0.5,12,4,4,12,1,0,0.0
HIST_COL_JOR_20140606,JOR,0,0.5,12,4,4,12,1,0,0.0
HIST_BRA_CRO_20140612,BRA,3,0.5,12,4,4,12,1,0,3.0
HIST_ESP_NED_20140613,ESP,1,0.5,12,4,4,12,1,0,1.0
HIST_CIV_JPN_20140614,JPN,1,0.5,12,4,4,12,1,0,1.0
HIST_GHA_USA_20140616,GHA,1,0.5,12,4,4,12,1,0,1.0
HIST_SEN_EGY_20140905,SEN,2,0.5,12,4,4,12,1,0,2.0
HIST_KOR_PAR_20141010,PAR,0,0.5,12,4,4,12,1,0,0.0
HIST_ITA_CRO_20141116,CRO,1,0.5,12,4,4,12,1,0,1.0
HIST_IRN_KOR_20141118,IRN,1,0.5,12,4,4,12,1,0,1.0
HIST_UZB_JOR_20141221,UZB,2,0.5,12,4,4,12,1,0,2.0
HIST_UZB_IRQ_20141225,UZB,1,0.5,12,4,4,12,1,0,1.0
HIST_SWE_CIV_20150115,CIV,0,0.5,12,4,4,12,1,0,0.0
HIST_ALG_RSA_20150119,ALG,3,0.5,12,4,4,12,1,0,3.0
HIST_GHA_SEN_20150119,SEN,2,0.5,12,4,4,12,1,0,2.0
HIST_JPN_JOR_20150120,JPN,2,0.5,12,4,4,12,1,0,2.0
HIST_CRO_NOR_20150328,CRO,5,0.5,12,4,4,12,1,0,5.0
HIST_PAN_ECU_20150603,ECU,1,0.5,12,4,4,12,1,0,1.0
HIST_ITA_POR_20150616,ITA,0,0.5,12,4,4,12,1,0,0.0
HIST_POR_FRA_20150904,POR,0,0.5,12,4,4,12,1,0,0.0
HIST_MEX_ARG_20150908,ARG,2,0.5,12,4,4,12,1,0,2.0
HIST_SWE_AUT_20150908,AUT,4,0.5,12,4,4,12,1,0,4.0
HIST_MAR_CIV_20151009,CIV,1,0.5,12,4,4,12,1,0,1.0
HIST_ARG_BRA_20151113,ARG,1,0.5,12,4,4,12,1,0,1.0
HIST_FRA_GER_20151113,FRA,2,0.5,12,4,4,12,1,0,2.0
HIST_QAT_TUR_20151113,QAT,1,0.5,12,4,4,12,1,0,1.0
HIST_GER_ENG_20160326,GER,2,0.5,12,4,4,12,1,0,2.0
HIST_TUR_CRO_20160612,TUR,0,0.5,12,4,4,12,1,0,0.0
HIST_TUR_CRO_20160612,CRO,1,0.5,12,4,4,12,1,0,1.0
HIST_ITA_SWE_20160617,ITA,1,0.5,12,4,4,12,1,0,1.0
HIST_SWE_BEL_20160622,BEL,1,0.5,12,4,4,12,1,0,1.0
HIST_JOR_QAT_20160818,JOR,2,0.5,12,4,4,12,1,0,2.0
HIST_BRA_COL_20160906,BRA,2,0.5,12,4,4,12,1,0,2.0
HIST_QAT_UZB_20160906,QAT,0,0.5,12,4,4,12,1,0,0.0
HIST_PAR_COL_20161006,PAR,0,0.5,12,4,4,12,1,0,0.0
HIST_MEX_NZL_20161008,MEX,2,0.5,12,4,4,12,1,0,2.0
HIST_MAR_CIV_20161112,CIV,0,0.5,12,4,4,12,1,0,0.0
HIST_EGY_GHA_20161113,EGY,2,0.5,12,4,4,12,1,0,2.0
HIST_FRA_CIV_20161115,CIV,0,0.5,12,4,4,12,1,0,0.0
HIST_KOR_UZB_20161115,UZB,1,0.5,12,4,4,12,1,0,1.0
HIST_IRN_IRQ_20170318,IRN,0,0.5,12,4,4,12,1,0,0.0
HIST_IRQ_AUS_20170323,AUS,1,0.5,12,4,4,12,1,0,1.0
HIST_QAT_IRN_20170323,IRN,1,0.5,12,4,4,12,1,0,1.0
HIST_ESP_COL_20170607,COL,2,0.5,12,4,4,12,1,0,2.0
HIST_AUS_KSA_20170608,AUS,3,0.5,12,4,4,12,1,0,3.0
HIST_NOR_SWE_20170613,SWE,1,0.5,12,4,4,12,1,0,1.0
HIST_GER_MEX_20170629,GER,4,0.5,12,4,4,12,1,0,4.0
HIST_CUW_JAM_20170709,CUW,0,0.5,12,4,4,12,1,0,0.0
HIST_CUW_JAM_20170709,JAM,2,0.5,12,4,4,12,1,0,2.0
HIST_MEX_PAN_20170901,PAN,0,0.5,12,4,4,12,1,0,0.0
HIST_KSA_JPN_20170905,KSA,1,0.5,12,4,4,12,1,0,1.0
HIST_KSA_JPN_20170905,JPN,0,0.5,12,4,4,12,1,0,0.0
HIST_COL_PAR_20171005,PAR,2,0.5,12,4,4,12,1,0,2.0
HIST_NED_SWE_20171010,SWE,0,0.5,12,4,4,12,1,0,0.0
HIST_ENG_GER_20171110,GER,0,0.5,12,4,4,12,1,0,0.0
HIST_JAM_KOR_20180130,JAM,2,0.5,12,4,4,12,1,0,2.0
HIST_GER_ESP_20180323,ESP,1,0.5,12,4,4,12,1,0,1.0
HIST_NED_ENG_20180323,NED,0,0.5,12,4,4,12,1,0,0.0
HIST_CAN_NZL_20180324,NZL,0,0.5,12,4,4,12,1,0,0.0
HIST_ESP_ARG_20180327,ESP,6,0.5,12,4,4,12,1,0,6.0
HIST_IRN_UZB_20180519,UZB,0,0.5,12,4,4,12,1,0,0.0
HIST_TUR_TUN_20180601,TUR,2,0.5,12,4,4,12,1,0,2.0
HIST_URU_UZB_20180607,URU,3,0.5,12,4,4,12,1,0,3.0
HIST_GER_KSA_20180608,KSA,1,0.5,12,4,4,12,1,0,1.0
HIST_SUI_JPN_20180608,JPN,0,0.5,12,4,4,12,1,0,0.0
HIST_JPN_PAR_20180612,PAR,2,0.5,12,4,4,12,1,0,2.0
HIST_COL_JPN_20180619,JPN,2,0.5,12,4,4,12,1,0,2.0
HIST_POR_MAR_20180620,MAR,0,0.5,12,4,4,12,1,0,0.0
HIST_BEL_TUN_20180623,TUN,2,0.5,12,4,4,12,1,0,2.0
HIST_KOR_GER_20180627,KOR,2,0.5,12,4,4,12,1,0,2.0
HIST_BRA_MEX_20180702,BRA,2,0.5,12,4,4,12,1,0,2.0
HIST_FRA_NED_20180909,NED,1,0.5,12,4,4,12,1,0,1.0
HIST_ENG_SUI_20180911,ENG,1,0.5,12,4,4,12,1,0,1.0
HIST_UZB_IRN_20180911,UZB,0,0.5,12,4,4,12,1,0,0.0
HIST_NED_GER_20181013,GER,0,0.5,12,4,4,12,1,0,0.0
HIST_JPN_URU_20181016,JPN,4,0.5,12,4,4,12,1,0,4.0
HIST_ARG_BRA_20181016,BRA,1,0.5,12,4,4,12,1,0,1.0
HIST_CRO_ESP_20181115,ESP,2,0.5,12,4,4,12,1,0,2.0
HIST_ENG_USA_20181115,ENG,3,0.5,12,4,4,12,1,0,3.0
HIST_BRA_URU_20181116,BRA,1,0.5,12,4,4,12,1,0,1.0
HIST_ITA_POR_20181117,POR,0,0.5,12,4,4,12,1,0,0.0
HIST_AUS_KOR_20181117,KOR,1,0.5,12,4,4,12,1,0,1.0
HIST_AUS_JOR_20190106,JOR,1,0.5,12,4,4,12,1,0,1.0
HIST_BRA_PAN_20190323,PAN,1,0.5,12,4,4,12,1,0,1.0
HIST_MAR_ARG_20190326,MAR,0,0.5,12,4,4,12,1,0,0.0
HIST_TUR_UZB_20190602,TUR,2,0.5,12,4,4,12,1,0,2.0
HIST_BRA_PAR_20190627,PAR,0,0.5,12,4,4,12,1,0,0.0
HIST_JAM_PAN_20190630,PAN,0,0.5,12,4,4,12,1,0,0.0
HIST_EGY_RSA_20190706,EGY,0,0.5,12,4,4,12,1,0,0.0
HIST_JPN_PAR_20190905,JPN,2,0.5,12,4,4,12,1,0,2.0
HIST_GER_NED_20190906,NED,4,0.5,12,4,4,12,1,0,4.0
HIST_NOR_ESP_20191012,NOR,1,0.5,12,4,4,12,1,0,1.0
HIST_ECU_ARG_20191013,ECU,1,0.5,12,4,4,12,1,0,1.0
HIST_JOR_AUS_20191114,JOR,0,0.5,12,4,4,12,1,0,0.0
HIST_ARG_URU_20191118,URU,2,0.5,12,4,4,12,1,0,2.0
HIST_POR_CRO_20200905,POR,4,0.5,12,4,4,12,1,0,4.0
HIST_POR_CRO_20200905,CRO,1,0.5,12,4,4,12,1,0,1.0
HIST_POR_ESP_20201007,POR,0,0.5,12,4,4,12,1,0,0.0
HIST_COL_URU_20201113,COL,0,0.5,12,4,4,12,1,0,0.0
HIST_SUI_ESP_20201114,SUI,1,0.5,12,4,4,12,1,0,1.0
HIST_MEX_KOR_20201114,MEX,3,0.5,12,4,4,12,1,0,3.0
HIST_AUS_JOR_20210615,AUS,1,0.5,12,4,4,12,1,0,1.0
HIST_IRN_IRQ_20210615,IRN,1,0.5,12,4,4,12,1,0,1.0
HIST_CUW_PAN_20210615,CUW,0,0.5,12,4,4,12,1,0,0.0
HIST_SCO_CRO_20210622,SCO,1,0.5,12,4,4,12,1,0,1.0
HIST_BRA_ECU_20210627,BRA,1,0.5,12,4,4,12,1,0,1.0
HIST_ECU_PAR_20210902,PAR,0,0.5,12,4,4,12,1,0,0.0
HIST_HAI_JOR_20210904,JOR,0,0.5,12,4,4,12,1,0,0.0
HIST_USA_CAN_20210905,USA,1,0.5,12,4,4,12,1,0,1.0
HIST_PAN_MEX_20210908,MEX,1,0.5,12,4,4,12,1,0,1.0
HIST_KSA_JPN_20211007,KSA,1,0.5,12,4,4,12,1,0,1.0
HIST_KSA_JPN_20211007,JPN,0,0.5,12,4,4,12,1,0,0.0
HIST_CUW_NZL_20211009,NZL,2,0.5,12,4,4,12,1,0,2.0
HIST_BRA_COL_20211111,BRA,1,0.5,12,4,4,12,1,0,1.0
HIST_COL_PAR_20211116,COL,0,0.5,12,4,4,12,1,0,0.0
HIST_MAR_KSA_20211207,KSA,0,0.5,12,4,4,12,1,0,0.0
HIST_MAR_ALG_20211211,MAR,2,0.5,12,4,4,12,1,0,2.0
HIST_CAN_JAM_20220327,CAN,4,0.5,12,4,4,12,1,0,4.0
HIST_AUS_JOR_20220601,AUS,2,0.5,12,4,4,12,1,0,2.0
HIST_USA_URU_20220605,URU,0,0.5,12,4,4,12,1,0,0.0
HIST_POR_CZE_20220609,CZE,0,0.5,12,4,4,12,1,0,0.0
HIST_JPN_GHA_20220610,GHA,1,0.5,12,4,4,12,1,0,1.0
HIST_ENG_ITA_20220611,ENG,0,0.5,12,4,4,12,1,0,0.0
HIST_FRA_CRO_20220613,CRO,1,0.5,12,4,4,12,1,0,1.0
HIST_NZL_AUS_20220925,AUS,2,0.5,12,4,4,12,1,0,2.0
HIST_ECU_JPN_20220927,ECU,0,0.5,12,4,4,12,1,0,0.0
HIST_QAT_PAN_20221107,PAN,1,0.5,12,4,4,12,1,0,1.0
HIST_ENG_IRN_20221121,ENG,6,0.5,12,4,4,12,1,0,6.0
HIST_POR_URU_20221128,POR,2,0.5,12,4,4,12,1,0,2.0
HIST_QAT_NED_20221129,QAT,0,0.5,12,4,4,12,1,0,0.0
HIST_KSA_MEX_20221130,KSA,1,0.5,12,4,4,12,1,0,1.0
HIST_NED_USA_20221203,NED,3,0.5,12,4,4,12,1,0,3.0
HIST_MAR_ESP_20221206,ESP,0,0.5,12,4,4,12,1,0,0.0
HIST_ITA_ENG_20230323,ENG,2,0.5,12,4,4,12,1,0,2.0
HIST_AUS_ECU_20230324,AUS,3,0.5,12,4,4,12,1,0,3.0
HIST_JPN_URU_20230324,JPN,1,0.5,12,4,4,12,1,0,1.0
HIST_USA_MEX_20230419,MEX,1,0.5,12,4,4,12,1,0,1.0
HIST_ARG_AUS_20230615,ARG,2,0.5,12,4,4,12,1,0,2.0
HIST_JAM_QAT_20230615,QAT,2,0.5,12,4,4,12,1,0,2.0
HIST_NED_ITA_20230618,NED,2,0.5,12,4,4,12,1,0,2.0
HIST_GER_COL_20230620,COL,2,0.5,12,4,4,12,1,0,2.0
HIST_USA_JAM_20230624,USA,1,0.5,12,4,4,12,1,0,1.0
HIST_HAI_QAT_20230625,QAT,1,0.5,12,4,4,12,1,0,1.0
HIST_JAM_MEX_20230712,MEX,3,0.5,12,4,4,12,1,0,3.0
HIST_MEX_UZB_20230912,UZB,3,0.5,12,4,4,12,1,0,3.0
HIST_SWE_AUT_20230912,AUT,3,0.5,12,4,4,12,1,0,3.0
HIST_IRQ_QAT_20231013,QAT,0,0.5,12,4,4,12,1,0,0.0
HIST_MEX_GHA_20231014,MEX,2,0.5,12,4,4,12,1,0,2.0
HIST_USA_GER_20231014,USA,1,0.5,12,4,4,12,1,0,1.0
HIST_ARG_URU_20231116,ARG,0,0.5,12,4,4,12,1,0,0.0
HIST_JAM_CAN_20231118,JAM,1,0.5,12,4,4,12,1,0,1.0
HIST_CIV_SEN_20240129,SEN,1,0.5,12,4,4,12,1,0,1.0
HIST_KSA_KOR_20240130,KSA,1,0.5,12,4,4,12,1,0,1.0
HIST_QAT_UZB_20240203,QAT,1,0.5,12,4,4,12,1,0,1.0
HIST_EGY_CRO_20240326,CRO,4,0.5,12,4,4,12,1,0,4.0
HIST_PAR_BRA_20240628,PAR,1,0.5,12,4,4,12,1,0,1.0
HIST_USA_URU_20240701,URU,1,0.5,12,4,4,12,1,0,1.0
HIST_NED_TUR_20240706,NED,2,0.5,12,4,4,12,1,0,2.0
HIST_MEX_CAN_20240910,MEX,0,0.5,12,4,4,12,1,0,0.0
HIST_USA_JAM_20241118,USA,4,0.5,12,4,4,12,1,0,4.0
HIST_COL_ECU_20241119,ECU,1,0.5,12,4,4,12,1,0,1.0
HIST_UZB_JOR_20250122,JOR,0,0.5,12,4,4,12,1,0,0.0
HIST_CAN_MEX_20250320,MEX,2,0.5,12,4,4,12,1,0,2.0
HIST_URU_ARG_20250321,URU,0,0.5,12,4,4,12,1,0,0.0
HIST_PAN_JAM_20250624,JAM,1,0.5,12,4,4,12,1,0,1.0
HIST_AUS_NZL_20250905,NZL,0,0.5,12,4,4,12,1,0,0.0
HIST_CZE_KSA_20250908,CZE,1,0.5,12,4,4,12,1,0,1.0
HIST_CZE_CRO_20251009,CZE,0,0.5,12,4,4,12,1,0,0.0
HIST_CAN_AUS_20251010,CAN,0,0.5,12,4,4,12,1,0,0.0
HIST_KOR_BRA_20251010,KOR,0,0.5,12,4,4,12,1,0,0.0
HIST_USA_ECU_20251010,ECU,1,0.5,12,4,4,12,1,0,1.0
HIST_KSA_IRQ_20251014,KSA,0,0.5,12,4,4,12,1,0,0.0
HIST_KSA_IRQ_20251014,IRQ,0,0.5,12,4,4,12,1,0,0.0
HIST_KSA_CIV_20251114,KSA,1,0.5,12,4,4,12,1,0,1.0
HIST_MEX_URU_20251115,URU,0,0.5,12,4,4,12,1,0,0.0
HIST_BRA_TUN_20251118,TUN,1,0.5,12,4,4,12,1,0,1.0
HIST_MEX_POR_20260328,MEX,0,0.5,12,4,4,12,1,0,0.0
HIST_SCO_JPN_20260328,SCO,0,0.5,12,4,4,12,1,0,0.0
HIST_USA_BEL_20260328,BEL,5,0.5,12,4,4,12,1,0,5.0
HIST_BRA_CRO_20260331,BRA,3,0.5,12,4,4,12,1,0,3.0
HIST_SCO_CUW_20260530,CUW,1,0.5,12,4,4,12,1,0,1.0
HIST_SUI_JOR_20260531,SUI,4,0.5,12,4,4,12,1,0,4.0
HIST_CRO_BEL_20260602,CRO,0,0.5,12,4,4,12,1,0,0.0
HIST_CRO_BEL_20260602,BEL,2,0.5,12,4,4,12,1,0,2.0
HIST_BRA_EGY_20260606,EGY,1,0.5,12,4,4,12,1,0,1.0
HIST_JOR_COL_20260607,COL,2,0.5,12,4,4,12,1,0,2.0
HIST_NED_UZB_20260608,UZB,1,0.5,12,4,4,12,1,0,1.0
HIST_KSA_SEN_20260609,KSA,0,0.5,12,4,4,12,1,0,0.0
HIST_CIV_EGY_20000109,EGY,0,0.5,12,4,4,12,1,0,0.0
HIST_NZL_KOR_20000121,KOR,1,0.5,12,4,4,12,1,0,1.0
HIST_GHA_CIV_20000131,GHA,0,0.5,12,4,4,12,1,0,0.0
HIST_GHA_CIV_20000131,CIV,2,0.5,12,4,4,12,1,0,2.0
HIST_MEX_CAN_20000220,MEX,1,0.5,12,4,4,12,1,0,1.0
HIST_CRO_ESP_20000223,ESP,0,0.5,12,4,4,12,1,0,0.0
HIST_COL_BRA_20000328,COL,0,0.5,12,4,4,12,1,0,0.0
HIST_SCO_FRA_20000329,FRA,2,0.5,12,4,4,12,1,0,2.0
HIST_SUI_NOR_20000329,NOR,2,0.5,12,4,4,12,1,0,2.0
HIST_QAT_JOR_20000408,JOR,2,0.5,12,4,4,12,1,0,2.0
HIST_KOR_JPN_20000426,KOR,1,0.5,12,4,4,12,1,0,1.0
HIST_CPV_SEN_20000508,SEN,2,0.5,12,4,4,12,1,0,2.0
HIST_TUN_SEN_20000611,SEN,1,0.5,12,4,4,12,1,0,1.0
HIST_POR_ENG_20000612,ENG,2,0.5,12,4,4,12,1,0,2.0
HIST_ESP_NOR_20000613,ESP,0,0.5,12,4,4,12,1,0,0.0
HIST_BRA_URU_20000628,URU,1,0.5,12,4,4,12,1,0,1.0
HIST_FRA_ITA_20000702,FRA,2,0.5,12,4,4,12,1,0,2.0
HIST_PAR_BRA_20000718,PAR,2,0.5,12,4,4,12,1,0,2.0
HIST_BEL_CRO_20000902,BEL,0,0.5,12,4,4,12,1,0,0.0
HIST_BEL_CRO_20000902,CRO,0,0.5,12,4,4,12,1,0,0.0
HIST_AUS_KOR_20001007,KOR,4,0.5,12,4,4,12,1,0,4.0
HIST_MEX_ARG_20001220,ARG,2,0.5,12,4,4,12,1,0,2.0
HIST_KOR_PAR_20010127,KOR,1,0.5,12,4,4,12,1,0,1.0
HIST_MAR_TUN_20010324,MAR,2,0.5,12,4,4,12,1,0,2.0
HIST_MEX_AUS_20010530,MEX,0,0.5,12,4,4,12,1,0,0.0
HIST_CAN_BRA_20010602,CAN,0,0.5,12,4,4,12,1,0,0.0
HIST_JPN_AUS_20010607,JPN,1,0.5,12,4,4,12,1,0,1.0
