match_id,tournament_id,match_date,home_team_id,away_team_id,home_score,away_score,home_penalty_score,away_penalty_score,match_phase,status
HIST_JAM_JOR_20230619,FRIENDLY,2023-06-19,JAM,JOR,1,2,,,Friendly,Completed
HIST_HAI_JAM_20231015,OTHER_HIST,2023-10-15,HAI,JAM,2,3,,,CONCACAF Nations League,Completed
HIST_IRQ_JPN_20240119,OTHER_HIST,2024-01-19,IRQ,JPN,2,1,,,AFC Asian Cup,Completed
HIST_FRA_GER_20240323,FRIENDLY,2024-03-23,FRA,GER,0,2,,,Friendly,Completed
HIST_ESP_BRA_20240326,FRIENDLY,2024-03-26,ESP,BRA,3,3,,,Friendly,Completed
HIST_GER_SCO_20240614,EURO2024,2024-06-14,GER,SCO,5,1,,,UEFA Euro,Completed
HIST_NED_FRA_20240621,EURO2024,2024-06-21,NED,FRA,0,0,,,UEFA Euro,Completed
HIST_ARG_ECU_20240704,CA2024,2024-07-04,ARG,ECU,1,1,4,3,Copa America,Completed
HIST_NED_ENG_20240710,EURO2024,2024-07-10,NED,ENG,1,2,,,UEFA Euro,Completed
HIST_ARG_COL_20240714,CA2024,2024-07-14,ARG,COL,1,0,,,Copa America,Completed
HIST_SCO_POR_20241015,OTHER_HIST,2024-10-15,SCO,POR,0,0,,,UEFA Nations League,Completed
HIST_QAT_UZB_20241114,OTHER_HIST,2024-11-14,QAT,UZB,3,2,,,FIFA World Cup qualification,Completed
HIST_AUS_KSA_20241114,OTHER_HIST,2024-11-14,AUS,KSA,0,0,,,FIFA World Cup qualification,Completed
HIST_CPV_EGY_20241115,OTHER_HIST,2024-11-15,CPV,EGY,1,1,,,African Cup of Nations qualification,Completed
HIST_ITA_GER_20250320,OTHER_HIST,2025-03-20,ITA,GER,1,2,,,UEFA Nations League,Completed
HIST_PAR_URU_20250605,OTHER_HIST,2025-06-05,PAR,URU,2,0,,,FIFA World Cup qualification,Completed
HIST_UZB_QAT_20250610,OTHER_HIST,2025-06-10,UZB,QAT,3,0,,,FIFA World Cup qualification,Completed
HIST_USA_AUS_20251014,FRIENDLY,2025-10-14,USA,AUS,2,1,,,Friendly,Completed
HIST_KSA_IRQ_20251014,OTHER_HIST,2025-10-14,KSA,IRQ,0,0,,,FIFA World Cup qualification,Completed
HIST_MEX_URU_20251115,FRIENDLY,2025-11-15,MEX,URU,0,0,,,Friendly,Completed
HIST_ALG_URU_20260331,FRIENDLY,2026-03-31,ALG,URU,0,0,,,Friendly,Completed
HIST_BRA_CRO_20260331,FRIENDLY,2026-03-31,BRA,CRO,3,1,,,Friendly,Completed
HIST_NED_ECU_20260331,FRIENDLY,2026-03-31,NED,ECU,1,1,,,Friendly,Completed
HIST_ESP_IRQ_20260604,FRIENDLY,2026-06-04,ESP,IRQ,1,1,,,Friendly,Completed
HIST_NZL_KOR_20000123,FRIENDLY,2000-01-23,NZL,KOR,0,0,,,Friendly,Completed
HIST_GHA_CIV_20000131,OTHER_HIST,2000-01-31,GHA,CIV,0,2,,,African Cup of Nations,Completed
HIST_COL_JAM_20000212,OTHER_HIST,2000-02-12,COL,JAM,1,0,,,Gold Cup,Completed
HIST_KOR_JPN_20000426,FRIENDLY,2000-04-26,KOR,JPN,1,0,,,Friendly,Completed
HIST_FRA_JPN_20000604,OTHER_HIST,2000-06-04,FRA,JPN,2,2,4,3,King Hassan II Tournament,Completed
HIST_EGY_KOR_20000609,FRIENDLY,2000-06-09,EGY,KOR,0,1,,,Friendly,Completed
HIST_ESP_NOR_20000613,EURO2000,2000-06-13,ESP,NOR,0,1,,,UEFA Euro,Completed
HIST_ECU_COL_20000725,OTHER_HIST,2000-07-25,ECU,COL,0,0,,,FIFA World Cup qualification,Completed
HIST_BRA_ARG_20000726,OTHER_HIST,2000-07-26,BRA,ARG,3,1,,,FIFA World Cup qualification,Completed
HIST_EGY_ALG_20010311,OTHER_HIST,2001-03-11,EGY,ALG,5,2,,,FIFA World Cup qualification,Completed
HIST_FRA_JPN_20010324,FRIENDLY,2001-03-24,FRA,JPN,5,0,,,Friendly,Completed
HIST_ECU_BRA_20010328,OTHER_HIST,2001-03-28,ECU,BRA,1,0,,,FIFA World Cup qualification,Completed
HIST_UZB_JOR_20010427,OTHER_HIST,2001-04-27,UZB,JOR,2,2,,,FIFA World Cup qualification,Completed
HIST_ALG_MAR_20010504,OTHER_HIST,2001-05-04,ALG,MAR,1,2,,,FIFA World Cup qualification,Completed
HIST_JOR_UZB_20010507,OTHER_HIST,2001-05-07,JOR,UZB,1,1,,,FIFA World Cup qualification,Completed
HIST_JPN_AUS_20010607,OTHER_HIST,2001-06-07,JPN,AUS,1,0,,,Confederations Cup,Completed
HIST_USA_ECU_20010607,FRIENDLY,2001-06-07,USA,ECU,0,0,,,Friendly,Completed
HIST_SEN_MAR_20010714,OTHER_HIST,2001-07-14,SEN,MAR,1,0,,,FIFA World Cup qualification,Completed
HIST_ECU_ARG_20010815,OTHER_HIST,2001-08-15,ECU,ARG,0,2,,,FIFA World Cup qualification,Completed
HIST_ARG_BRA_20010905,OTHER_HIST,2001-09-05,ARG,BRA,2,1,,,FIFA World Cup qualification,Completed
HIST_KOR_USA_20011209,FRIENDLY,2001-12-09,KOR,USA,1,0,,,Friendly,Completed
HIST_SEN_ALG_20011230,FRIENDLY,2001-12-30,SEN,ALG,1,0,,,Friendly,Completed
HIST_HAI_CAN_20020118,OTHER_HIST,2002-01-18,HAI,CAN,0,2,,,Gold Cup,Completed
HIST_KSA_QAT_20020130,OTHER_HIST,2002-01-30,KSA,QAT,3,1,,,Gulf Cup,Completed
HIST_ESP_POR_20020213,FRIENDLY,2002-02-13,ESP,POR,1,1,,,Friendly,Completed
HIST_MEX_COL_20020512,FRIENDLY,2002-05-12,MEX,COL,2,1,,,Friendly,Completed
HIST_JPN_BEL_20020604,WC02,2002-06-04,JPN,BEL,2,2,,,World Cup Knockout,Completed
HIST_RSA_ESP_20020612,WC02,2002-06-12,RSA,ESP,2,3,,,World Cup Knockout,Completed
HIST_BRA_BEL_20020617,WC02,2002-06-17,BRA,BEL,2,0,,,World Cup Knockout,Completed
HIST_KOR_ITA_20020618,WC02,2002-06-18,KOR,ITA,2,1,,,World Cup Knockout,Completed
HIST_KOR_ESP_20020622,WC02,2002-06-22,KOR,ESP,0,0,4,3,World Cup Knockout,Completed
HIST_NZL_AUS_20020714,OTHER_HIST,2002-07-14,NZL,AUS,1,0,,,Oceania Nations Cup,Completed
HIST_TUN_EGY_20021120,FRIENDLY,2002-11-20,TUN,EGY,0,0,,,Friendly,Completed
HIST_MEX_ARG_20030204,FRIENDLY,2003-02-04,MEX,ARG,0,1,,,Friendly,Completed
HIST_SCO_AUT_20030430,FRIENDLY,2003-04-30,SCO,AUT,0,2,,,Friendly,Completed
HIST_ESP_ECU_20030430,FRIENDLY,2003-04-30,ESP,ECU,4,0,,,Friendly,Completed
HIST_FRA_NZL_20030622,OTHER_HIST,2003-06-22,FRA,NZL,5,0,,,Confederations Cup,Completed
HIST_COL_TUR_20030628,OTHER_HIST,2003-06-28,COL,TUR,1,2,,,Confederations Cup,Completed
HIST_MEX_BRA_20030713,OTHER_HIST,2003-07-13,MEX,BRA,1,0,,,Gold Cup,Completed
HIST_BEL_FRA_20040218,FRIENDLY,2004-02-18,BEL,FRA,0,2,,,Friendly,Completed
HIST_GER_BEL_20040331,FRIENDLY,2004-03-31,GER,BEL,3,0,,,Friendly,Completed
HIST_BRA_ARG_20040602,OTHER_HIST,2004-06-02,BRA,ARG,3,1,,,FIFA World Cup qualification,Completed
HIST_SUI_CRO_20040613,EURO2004,2004-06-13,SUI,CRO,0,0,,,UEFA Euro,Completed
HIST_SWE_NED_20040626,EURO2004,2004-06-26,SWE,NED,0,0,3,4,UEFA Euro,Completed
HIST_POR_NED_20040630,EURO2004,2004-06-30,POR,NED,2,1,,,UEFA Euro,Completed
HIST_IRQ_UZB_20040718,OTHER_HIST,2004-07-18,IRQ,UZB,0,1,,,AFC Asian Cup,Completed
HIST_PAN_USA_20040908,OTHER_HIST,2004-09-08,PAN,USA,1,1,,,FIFA World Cup qualification,Completed
HIST_IRN_GER_20041009,FRIENDLY,2004-10-09,IRN,GER,0,2,,,Friendly,Completed
HIST_QAT_IRN_20041013,OTHER_HIST,2004-10-13,QAT,IRN,2,3,,,FIFA World Cup qualification,Completed
HIST_QAT_JOR_20041117,OTHER_HIST,2004-11-17,QAT,JOR,2,0,,,FIFA World Cup qualification,Completed
HIST_GER_ARG_20050209,FRIENDLY,2005-02-09,GER,ARG,2,2,,,Friendly,Completed
HIST_POR_CAN_20050326,FRIENDLY,2005-03-26,POR,CAN,4,1,,,Friendly,Completed
HIST_AUS_NZL_20050609,FRIENDLY,2005-06-09,AUS,NZL,1,0,,,Friendly,Completed
HIST_RSA_PAN_20050717,OTHER_HIST,2005-07-17,RSA,PAN,1,1,3,4,Gold Cup,Completed
HIST_AUT_SCO_20050817,FRIENDLY,2005-08-17,AUT,SCO,2,2,,,Friendly,Completed
HIST_ESP_CAN_20050903,FRIENDLY,2005-09-03,ESP,CAN,2,1,,,Friendly,Completed
HIST_NOR_SCO_20050907,OTHER_HIST,2005-09-07,NOR,SCO,1,2,,,FIFA World Cup qualification,Completed
HIST_CIV_JOR_20060117,FRIENDLY,2006-01-17,CIV,JOR,2,0,,,Friendly,Completed
HIST_USA_JPN_20060210,FRIENDLY,2006-02-10,USA,JPN,3,2,,,Friendly,Completed
HIST_MEX_KOR_20060215,FRIENDLY,2006-02-15,MEX,KOR,0,1,,,Friendly,Completed
HIST_JAM_GHA_20060529,FRIENDLY,2006-05-29,JAM,GHA,1,4,,,Friendly,Completed
HIST_ESP_CRO_20060607,FRIENDLY,2006-06-07,ESP,CRO,2,1,,,Friendly,Completed
HIST_JPN_CRO_20060618,WC06,2006-06-18,JPN,CRO,0,0,,,World Cup Knockout,Completed
HIST_ITA_AUS_20060626,WC06,2006-06-26,ITA,AUS,1,0,,,World Cup Knockout,Completed
HIST_BRA_GHA_20060627,WC06,2006-06-27,BRA,GHA,3,0,,,World Cup Knockout,Completed
HIST_GER_POR_20060708,WC06,2006-07-08,GER,POR,3,1,,,World Cup Knockout,Completed
HIST_JAM_HAI_20061001,OTHER_HIST,2006-10-01,JAM,HAI,2,0,,,CFU Caribbean Cup qualification,Completed
HIST_AUS_GHA_20061114,FRIENDLY,2006-11-14,AUS,GHA,1,1,,,Friendly,Completed
HIST_KSA_IRQ_20070124,OTHER_HIST,2007-01-24,KSA,IRQ,1,0,,,Gulf Cup,Completed
HIST_GER_SUI_20070207,FRIENDLY,2007-02-07,GER,SUI,3,1,,,Friendly,Completed
HIST_HAI_PAN_20070324,FRIENDLY,2007-03-24,HAI,PAN,3,0,,,Friendly,Completed
HIST_JPN_COL_20070605,OTHER_HIST,2007-06-05,JPN,COL,0,0,,,Kirin Cup,Completed
HIST_URU_BRA_20070710,CA2007,2007-07-10,URU,BRA,2,2,3,4,Copa America,Completed
HIST_MEX_URU_20070714,CA2007,2007-07-14,MEX,URU,3,1,,,Copa America,Completed
HIST_IRQ_KSA_20070729,OTHER_HIST,2007-07-29,IRQ,KSA,1,0,,,AFC Asian Cup,Completed
HIST_SUI_JPN_20070911,FRIENDLY,2007-09-11,SUI,JPN,3,4,,,Friendly,Completed
HIST_AUT_ENG_20071116,FRIENDLY,2007-11-16,AUT,ENG,0,1,,,Friendly,Completed
HIST_QAT_CIV_20071121,FRIENDLY,2007-11-21,QAT,CIV,1,6,,,Friendly,Completed
HIST_TUR_SWE_20080206,FRIENDLY,2008-02-06,TUR,SWE,0,0,,,Friendly,Completed
HIST_ECU_HAI_20080326,FRIENDLY,2008-03-26,ECU,HAI,3,1,,,Friendly,Completed
HIST_ESP_ITA_20080326,FRIENDLY,2008-03-26,ESP,ITA,1,0,,,Friendly,Completed
HIST_POR_TUR_20080607,EURO2008,2008-06-07,POR,TUR,2,0,,,UEFA Euro,Completed
HIST_USA_ARG_20080608,FRIENDLY,2008-06-08,USA,ARG,0,0,,,Friendly,Completed
HIST_FRA_ITA_20080617,EURO2008,2008-06-17,FRA,ITA,0,2,,,UEFA Euro,Completed
HIST_AUS_RSA_20080819,FRIENDLY,2008-08-19,AUS,RSA,2,2,,,Friendly,Completed
HIST_ALG_SEN_20080905,OTHER_HIST,2008-09-05,ALG,SEN,3,2,,,FIFA World Cup qualification,Completed
HIST_ARG_PAR_20080906,OTHER_HIST,2008-09-06,ARG,PAR,1,1,,,FIFA World Cup qualification,Completed
HIST_KSA_IRN_20080906,OTHER_HIST,2008-09-06,KSA,IRN,1,1,,,FIFA World Cup qualification,Completed
HIST_UZB_AUS_20080910,OTHER_HIST,2008-09-10,UZB,AUS,0,1,,,FIFA World Cup qualification,Completed
HIST_KSA_KOR_20081119,OTHER_HIST,2008-11-19,KSA,KOR,0,2,,,FIFA World Cup qualification,Completed
HIST_GER_NOR_20090211,FRIENDLY,2009-02-11,GER,NOR,0,1,,,Friendly,Completed
HIST_POR_SWE_20090328,OTHER_HIST,2009-03-28,POR,SWE,0,0,,,FIFA World Cup qualification,Completed
HIST_URU_BRA_20090606,OTHER_HIST,2009-06-06,URU,BRA,0,4,,,FIFA World Cup qualification,Completed
HIST_NZL_ESP_20090614,OTHER_HIST,2009-06-14,NZL,ESP,0,5,,,Confederations Cup,Completed
HIST_BEL_TUR_20091010,OTHER_HIST,2009-10-10,BEL,TUR,2,0,,,FIFA World Cup qualification,Completed
HIST_GER_CIV_20091118,FRIENDLY,2009-11-18,GER,CIV,2,2,,,Friendly,Completed
HIST_MEX_SEN_20100510,FRIENDLY,2010-05-10,MEX,SEN,1,0,,,Friendly,Completed
HIST_KOR_ECU_20100516,FRIENDLY,2010-05-16,KOR,ECU,2,0,,,Friendly,Completed
HIST_TUR_CZE_20100522,FRIENDLY,2010-05-22,TUR,CZE,2,1,,,Friendly,Completed
HIST_RSA_MEX_20100611,WC10,2010-06-11,RSA,MEX,1,1,,,World Cup Knockout,Completed
HIST_POR_BRA_20100625,WC10,2010-06-25,POR,BRA,0,0,,,World Cup Knockout,Completed
HIST_NED_ESP_20100711,WC10,2010-07-11,NED,ESP,0,1,,,World Cup Knockout,Completed
HIST_IRN_IRQ_20101001,OTHER_HIST,2010-10-01,IRN,IRQ,2,1,,,WAFF Championship,Completed
HIST_COL_SEN_20110625,FRIENDLY,2011-06-25,COL,SEN,2,0,,,Friendly,Completed
HIST_URU_PAR_20110724,CA2011,2011-07-24,URU,PAR,3,0,,,Copa America,Completed
HIST_JAM_COL_20110906,FRIENDLY,2011-09-06,JAM,COL,0,2,,,Friendly,Completed
HIST_TUR_GER_20111007,EURO2011,2011-10-07,TUR,GER,1,3,,,UEFA Euro,Completed
HIST_ENG_ESP_20111112,FRIENDLY,2011-11-12,ENG,ESP,1,0,,,Friendly,Completed
HIST_CRO_TUR_20111115,EURO2011,2011-11-15,CRO,TUR,0,0,,,UEFA Euro,Completed
HIST_NOR_ENG_20120526,FRIENDLY,2012-05-26,NOR,ENG,0,1,,,Friendly,Completed
HIST_BRA_ARG_20120609,FRIENDLY,2012-06-09,BRA,ARG,3,4,,,Friendly,Completed
HIST_SCO_AUS_20120815,FRIENDLY,2012-08-15,SCO,AUS,3,1,,,Friendly,Completed
HIST_BRA_RSA_20120907,FRIENDLY,2012-09-07,BRA,RSA,1,0,,,Friendly,Completed
HIST_COL_PAR_20121012,OTHER_HIST,2012-10-12,COL,PAR,2,0,,,FIFA World Cup qualification,Completed
HIST_SUI_NOR_20121012,OTHER_HIST,2012-10-12,SUI,NOR,1,1,,,FIFA World Cup qualification,Completed
HIST_CPV_GHA_20121114,FRIENDLY,2012-11-14,CPV,GHA,0,1,,,Friendly,Completed
HIST_QAT_EGY_20121228,FRIENDLY,2012-12-28,QAT,EGY,0,2,,,Friendly,Completed
HIST_RSA_NOR_20130108,FRIENDLY,2013-01-08,RSA,NOR,0,1,,,Friendly,Completed
HIST_RSA_ALG_20130112,FRIENDLY,2013-01-12,RSA,ALG,0,0,,,Friendly,Completed
HIST_POR_ECU_20130206,FRIENDLY,2013-02-06,POR,ECU,2,3,,,Friendly,Completed
HIST_JPN_CAN_20130322,FRIENDLY,2013-03-22,JPN,CAN,2,1,,,Friendly,Completed
HIST_JAM_MEX_20130604,OTHER_HIST,2013-06-04,JAM,MEX,0,1,,,FIFA World Cup qualification,Completed
HIST_BRA_JPN_20130615,OTHER_HIST,2013-06-15,BRA,JPN,3,0,,,Confederations Cup,Completed
HIST_URU_ITA_20130630,OTHER_HIST,2013-06-30,URU,ITA,2,2,3,4,Confederations Cup,Completed
HIST_MEX_PAN_20130707,OTHER_HIST,2013-07-07,MEX,PAN,1,2,,,Gold Cup,Completed
HIST_JPN_AUS_20130725,OTHER_HIST,2013-07-25,JPN,AUS,3,2,,,EAFF Championship,Completed
HIST_COL_ECU_20130906,OTHER_HIST,2013-09-06,COL,ECU,1,0,,,FIFA World Cup qualification,Completed
HIST_CRO_BEL_20131011,OTHER_HIST,2013-10-11,CRO,BEL,1,2,,,FIFA World Cup qualification,Completed
HIST_IRQ_KSA_20131015,OTHER_HIST,2013-10-15,IRQ,KSA,0,2,,,AFC Asian Cup qualification,Completed
HIST_BRA_PAN_20140603,FRIENDLY,2014-06-03,BRA,PAN,4,0,,,Friendly,Completed
HIST_BEL_TUN_20140607,FRIENDLY,2014-06-07,BEL,TUN,1,0,,,Friendly,Completed
HIST_KOR_BEL_20140626,WC14,2014-06-26,KOR,BEL,0,1,,,World Cup Knockout,Completed
HIST_BRA_GER_20140708,WC14,2014-07-08,BRA,GER,1,7,,,World Cup Knockout,Completed
HIST_SEN_EGY_20140905,OTHER_HIST,2014-09-05,SEN,EGY,2,0,,,African Cup of Nations qualification,Completed
HIST_GER_SCO_20140907,EURO2014,2014-09-07,GER,SCO,2,1,,,UEFA Euro,Completed
HIST_USA_COL_20141114,FRIENDLY,2014-11-14,USA,COL,1,2,,,Friendly,Completed
HIST_ITA_CRO_20141116,EURO2014,2014-11-16,ITA,CRO,1,1,,,UEFA Euro,Completed
HIST_UZB_JOR_20141221,FRIENDLY,2014-12-21,UZB,JOR,2,1,,,Friendly,Completed
HIST_ALG_RSA_20150119,OTHER_HIST,2015-01-19,ALG,RSA,3,1,,,African Cup of Nations,Completed
HIST_JPN_UZB_20150331,FRIENDLY,2015-03-31,JPN,UZB,5,1,,,Friendly,Completed
HIST_USA_MEX_20150415,FRIENDLY,2015-04-15,USA,MEX,2,0,,,Friendly,Completed
HIST_ITA_POR_20150616,FRIENDLY,2015-06-16,ITA,POR,0,1,,,Friendly,Completed
HIST_TUR_NED_20150906,EURO2015,2015-09-06,TUR,NED,3,0,,,UEFA Euro,Completed
HIST_SWE_AUT_20150908,EURO2015,2015-09-08,SWE,AUT,1,4,,,UEFA Euro,Completed
HIST_JOR_AUS_20151008,OTHER_HIST,2015-10-08,JOR,AUS,2,0,,,FIFA World Cup qualification,Completed
HIST_MAR_CIV_20151009,FRIENDLY,2015-10-09,MAR,CIV,0,1,,,Friendly,Completed
HIST_PAR_ARG_20151013,OTHER_HIST,2015-10-13,PAR,ARG,0,0,,,FIFA World Cup qualification,Completed
HIST_FRA_GER_20151113,FRIENDLY,2015-11-13,FRA,GER,2,0,,,Friendly,Completed
HIST_ENG_NED_20160329,FRIENDLY,2016-03-29,ENG,NED,1,2,,,Friendly,Completed
HIST_CZE_CRO_20160617,EURO2016,2016-06-17,CZE,CRO,2,2,,,UEFA Euro,Completed
HIST_CZE_TUR_20160621,EURO2016,2016-06-21,CZE,TUR,0,2,,,UEFA Euro,Completed
HIST_USA_ARG_20160621,CA2016,2016-06-21,USA,ARG,0,4,,,Copa America,Completed
HIST_ITA_ESP_20160627,EURO2016,2016-06-27,ITA,ESP,2,0,,,UEFA Euro,Completed
HIST_COL_URU_20161011,OTHER_HIST,2016-10-11,COL,URU,2,2,,,FIFA World Cup qualification,Completed
HIST_CZE_NOR_20161111,OTHER_HIST,2016-11-11,CZE,NOR,2,1,,,FIFA World Cup qualification,Completed
HIST_ALG_TUN_20170119,OTHER_HIST,2017-01-19,ALG,TUN,1,2,,,African Cup of Nations,Completed
HIST_USA_GHA_20170701,FRIENDLY,2017-07-01,USA,GHA,2,1,,,Friendly,Completed
HIST_MEX_JAM_20170713,OTHER_HIST,2017-07-13,MEX,JAM,0,0,,,Gold Cup,Completed
HIST_CUW_MEX_20170716,OTHER_HIST,2017-07-16,CUW,MEX,0,2,,,Gold Cup,Completed
HIST_BRA_ECU_20170831,OTHER_HIST,2017-08-31,BRA,ECU,2,0,,,FIFA World Cup qualification,Completed
HIST_RSA_CPV_20170905,OTHER_HIST,2017-09-05,RSA,CPV,1,2,,,FIFA World Cup qualification,Completed
HIST_IRN_PAN_20171109,FRIENDLY,2017-11-09,IRN,PAN,2,1,,,Friendly,Completed
HIST_BEL_POR_20180602,FRIENDLY,2018-06-02,BEL,POR,0,0,,,Friendly,Completed
HIST_GER_KSA_20180608,FRIENDLY,2018-06-08,GER,KSA,2,1,,,Friendly,Completed
HIST_CRO_SEN_20180608,FRIENDLY,2018-06-08,CRO,SEN,2,1,,,Friendly,Completed
HIST_TUN_ESP_20180609,FRIENDLY,2018-06-09,TUN,ESP,0,1,,,Friendly,Completed
HIST_GER_MEX_20180617,WC18,2018-06-17,GER,MEX,0,1,,,World Cup Knockout,Completed
HIST_PAN_TUN_20180628,WC18,2018-06-28,PAN,TUN,1,2,,,World Cup Knockout,Completed
HIST_ENG_BEL_20180628,WC18,2018-06-28,ENG,BEL,0,1,,,World Cup Knockout,Completed
HIST_FRA_BEL_20180710,WC18,2018-07-10,FRA,BEL,1,0,,,World Cup Knockout,Completed
HIST_COL_ARG_20180911,FRIENDLY,2018-09-11,COL,ARG,0,0,,,Friendly,Completed
HIST_ARG_IRQ_20181011,FRIENDLY,2018-10-11,ARG,IRQ,4,0,,,Friendly,Completed
HIST_QAT_ECU_20181012,FRIENDLY,2018-10-12,QAT,ECU,4,3,,,Friendly,Completed
HIST_ITA_USA_20181120,FRIENDLY,2018-11-20,ITA,USA,1,0,,,Friendly,Completed
HIST_AUS_JOR_20190106,OTHER_HIST,2019-01-06,AUS,JOR,0,1,,,AFC Asian Cup,Completed
HIST_KOR_IRN_20190611,FRIENDLY,2019-06-11,KOR,IRN,1,1,,,Friendly,Completed
HIST_HAI_MEX_20190702,OTHER_HIST,2019-07-02,HAI,MEX,0,1,,,Gold Cup,Completed
HIST_GHA_TUN_20190708,OTHER_HIST,2019-07-08,GHA,TUN,1,1,3,4,African Cup of Nations,Completed
HIST_SEN_ALG_20190719,OTHER_HIST,2019-07-19,SEN,ALG,0,1,,,African Cup of Nations,Completed
HIST_NED_MEX_20201007,FRIENDLY,2020-10-07,NED,MEX,0,1,,,Friendly,Completed
HIST_ESP_GER_20201117,OTHER_HIST,2020-11-17,ESP,GER,6,0,,,UEFA Nations League,Completed
HIST_KOR_QAT_20201117,FRIENDLY,2020-11-17,KOR,QAT,2,1,,,Friendly,Completed
HIST_COL_ARG_20210608,OTHER_HIST,2021-06-08,COL,ARG,2,2,,,FIFA World Cup qualification,Completed
HIST_ARG_URU_20210618,CA2021,2021-06-18,ARG,URU,1,0,,,Copa America,Completed
HIST_BRA_ECU_20210627,CA2021,2021-06-27,BRA,ECU,1,1,,,Copa America,Completed
HIST_USA_HAI_20210711,OTHER_HIST,2021-07-11,USA,HAI,1,0,,,Gold Cup,Completed
HIST_USA_CAN_20210718,OTHER_HIST,2021-07-18,USA,CAN,1,0,,,Gold Cup,Completed
HIST_USA_QAT_20210729,OTHER_HIST,2021-07-29,USA,QAT,1,0,,,Gold Cup,Completed
HIST_BEL_FRA_20211007,OTHER_HIST,2021-10-07,BEL,FRA,2,3,,,UEFA Nations League,Completed
HIST_PAR_URU_20220127,OTHER_HIST,2022-01-27,PAR,URU,0,1,,,FIFA World Cup qualification,Completed
HIST_EGY_MAR_20220130,OTHER_HIST,2022-01-30,EGY,MAR,2,1,,,African Cup of Nations,Completed
HIST_KOR_IRN_20220324,OTHER_HIST,2022-03-24,KOR,IRN,2,0,,,FIFA World Cup qualification,Completed
HIST_NED_GER_20220329,FRIENDLY,2022-03-29,NED,GER,1,1,,,Friendly,Completed
HIST_ITA_GER_20220604,OTHER_HIST,2022-06-04,ITA,GER,1,1,,,UEFA Nations League,Completed
HIST_KSA_COL_20220605,FRIENDLY,2022-06-05,KSA,COL,0,1,,,Friendly,Completed
HIST_JPN_GHA_20220610,OTHER_HIST,2022-06-10,JPN,GHA,4,1,,,Kirin Cup,Completed
HIST_ENG_ITA_20220611,OTHER_HIST,2022-06-11,ENG,ITA,0,0,,,UEFA Nations League,Completed
HIST_JPN_KOR_20220727,OTHER_HIST,2022-07-27,JPN,KOR,3,0,,,EAFF Championship,Completed
HIST_IRN_SEN_20220927,FRIENDLY,2022-09-27,IRN,SEN,1,1,,,Friendly,Completed
HIST_SWE_ALG_20221119,FRIENDLY,2022-11-19,SWE,ALG,2,0,,,Friendly,Completed
HIST_ENG_IRN_20221121,WC22,2022-11-21,ENG,IRN,6,2,,,World Cup Knockout,Completed
HIST_ARG_AUS_20221203,WC22,2022-12-03,ARG,AUS,2,1,,,World Cup Knockout,Completed
HIST_CRO_BRA_20221209,WC22,2022-12-09,CRO,BRA,1,1,4,3,World Cup Knockout,Completed
HIST_ARG_PAN_20230323,FRIENDLY,2023-03-23,ARG,PAN,2,0,,,Friendly,Completed
HIST_MEX_JAM_20230326,OTHER_HIST,2023-03-26,MEX,JAM,2,2,,,CONCACAF Nations League,Completed
HIST_GER_FRA_20230912,FRIENDLY,2023-09-12,GER,FRA,2,1,,,Friendly,Completed
HIST_ESP_SCO_20231012,EURO2023,2023-10-12,ESP,SCO,2,0,,,UEFA Euro,Completed
HIST_USA_GHA_20231017,FRIENDLY,2023-10-17,USA,GHA,4,0,,,Friendly,Completed
HIST_SCO_NOR_20231119,EURO2023,2023-11-19,SCO,NOR,3,3,,,UEFA Euro,Completed
HIST_BRA_ARG_20231121,OTHER_HIST,2023-11-21,BRA,ARG,0,1,,,FIFA World Cup qualification,Completed
HIST_POR_SWE_20240321,FRIENDLY,2024-03-21,POR,SWE,5,2,,,Friendly,Completed
HIST_NOR_CZE_20240322,FRIENDLY,2024-03-22,NOR,CZE,1,2,,,Friendly,Completed
HIST_CIV_URU_20240326,FRIENDLY,2024-03-26,CIV,URU,2,1,,,Friendly,Completed
HIST_USA_COL_20240608,FRIENDLY,2024-06-08,USA,COL,1,5,,,Friendly,Completed
HIST_CZE_TUR_20240626,EURO2024,2024-06-26,CZE,TUR,1,2,,,UEFA Euro,Completed
HIST_PAR_BRA_20240628,CA2024,2024-06-28,PAR,BRA,1,4,,,Copa America,Completed
HIST_EGY_CPV_20240906,OTHER_HIST,2024-09-06,EGY,CPV,3,0,,,African Cup of Nations qualification,Completed
HIST_URU_PAR_20240906,OTHER_HIST,2024-09-06,URU,PAR,0,0,,,FIFA World Cup qualification,Completed
HIST_NED_GER_20240910,OTHER_HIST,2024-09-10,NED,GER,2,2,,,UEFA Nations League,Completed
HIST_IRN_QAT_20241015,OTHER_HIST,2024-10-15,IRN,QAT,4,1,,,FIFA World Cup qualification,Completed
HIST_FRA_CRO_20250323,OTHER_HIST,2025-03-23,FRA,CRO,2,0,,,UEFA Nations League,Completed
HIST_GER_ITA_20250323,OTHER_HIST,2025-03-23,GER,ITA,3,3,,,UEFA Nations League,Completed
HIST_MEX_SUI_20250607,FRIENDLY,2025-06-07,MEX,SUI,2,4,,,Friendly,Completed
HIST_JOR_IRQ_20250610,OTHER_HIST,2025-06-10,JOR,IRQ,0,1,,,FIFA World Cup qualification,Completed
HIST_CUW_CAN_20250621,OTHER_HIST,2025-06-21,CUW,CAN,1,1,,,Gold Cup,Completed
